,G,post,pre,x,y,z
71314,True,8,6,3,5,8
71315,False,8,0,5,5,8
71316,True,8,6,3,5,8
71317,False,8,0,5,5,8
71318,True,8,6,3,5,8
71319,False,8,0,5,5,8
71320,True,8,6,3,5,8
71321,False,8,0,5,5,8
71322,True,8,6,3,5,8
71323,False,8,0,5,5,8
71324,False,8,0,5,5,8
71325,False,8,0,5,5,8
71326,True,8,6,3,5,8
71327,True,8,6,3,5,8
71328,False,8,0,5,5,8
71329,True,8,6,3,5,8
71330,False,8,0,5,5,8
71331,True,8,6,3,5,8
71332,True,8,6,3,5,8
71333,True,8,6,3,5,8
71334,True,8,6,3,5,8
71335,False,8,0,5,5,8
71336,True,8,6,3,5,8
71337,False,8,0,5,5,8
71338,True,8,6,3,5,8
71339,False,8,0,5,5,8
71340,False,8,0,5,5,8
71341,True,8,6,3,5,8
71342,True,8,6,3,5,8
71343,True,8,6,3,5,8
71344,False,8,0,5,5,8
71345,True,8,6,3,5,8
71346,True,8,6,3,5,8
71347,False,8,0,5,5,8
71348,False,8,0,5,5,8
71349,True,8,6,3,5,8
71350,False,8,0,5,5,8
71351,True,8,6,3,5,8
71352,False,8,0,5,5,8
71353,True,8,6,3,5,8
71354,True,8,6,3,5,8
71355,True,8,6,3,5,8
71356,False,8,0,5,5,8
71357,True,8,6,3,5,8
71358,False,8,0,5,5,8
71359,False,8,0,5,5,8
71360,False,8,0,5,5,8
71361,True,8,6,3,5,8
71362,True,8,6,3,5,8
71363,True,8,6,3,5,8
71364,True,8,6,3,5,8
71365,True,8,6,3,5,8
71366,False,8,0,5,5,8
71367,True,8,6,3,5,8
71368,True,8,6,3,5,8
71369,False,8,0,5,5,8
71370,False,8,0,5,5,8
71371,False,8,0,5,5,8
71372,True,8,6,3,5,8
71373,True,8,6,3,5,8
71374,True,8,6,3,5,8
71375,True,8,6,3,5,8
71376,True,8,6,3,5,8
71377,False,8,0,5,5,8
71378,True,8,6,3,5,8
71379,True,8,6,3,5,8
71380,False,8,0,5,5,8
71381,False,8,0,5,5,8
71382,True,8,6,3,5,8
71383,False,8,0,5,5,8
71384,True,8,6,3,5,8
71385,True,8,6,3,5,8
71386,False,8,0,5,5,8
71387,True,8,6,3,5,8
71388,True,8,6,3,5,8
71389,False,8,0,5,5,8
71390,False,8,0,5,5,8
71391,True,8,6,3,5,8
71392,False,8,0,5,5,8
71393,True,8,6,3,5,8
71394,False,8,0,5,5,8
71395,True,8,6,3,5,8
71396,True,8,6,3,5,8
71397,True,8,6,3,5,8
71398,False,8,0,5,5,8
71399,False,8,0,5,5,8
71400,True,8,6,3,5,8
71401,True,8,6,3,5,8
71402,False,8,0,5,5,8
71403,False,8,0,5,5,8
71404,True,8,6,3,5,8
71405,True,8,6,3,5,8
71406,True,8,6,3,5,8
71407,False,8,0,5,5,8
71408,False,8,0,5,5,8
71409,False,8,0,5,5,8
71410,True,8,6,3,5,8
71411,False,8,0,5,5,8
71412,False,8,0,5,5,8
71413,True,8,6,3,5,8
71414,True,8,6,3,5,8
71415,False,8,0,5,5,8
71416,False,8,0,5,5,8
71417,False,8,0,5,5,8
71418,False,8,0,5,5,8
71419,True,8,6,3,5,8
71420,False,8,0,5,5,8
71421,True,8,6,3,5,8
71422,True,8,6,3,5,8
71423,False,8,0,5,5,8
71424,True,8,6,3,5,8
71425,False,8,0,5,5,8
71426,True,8,6,3,5,8
71427,False,8,0,5,5,8
71428,False,8,0,5,5,8
71429,False,8,0,5,5,8
71430,True,8,6,3,5,8
71431,False,8,0,5,5,8
71432,False,8,0,5,5,8
71433,True,8,6,3,5,8
71434,True,8,6,3,5,8
71435,False,8,0,5,5,8
71436,True,8,6,3,5,8
71437,True,8,6,3,5,8
71438,True,8,6,3,5,8
71439,False,8,0,5,5,8
71440,True,8,6,3,5,8
71441,False,8,0,5,5,8
71442,True,8,6,3,5,8
71443,False,8,0,5,5,8
71444,False,8,0,5,5,8
71445,False,8,0,5,5,8
71446,False,8,0,5,5,8
71447,False,8,0,5,5,8
71448,True,8,6,3,5,8
71449,False,8,0,5,5,8
71450,False,8,0,5,5,8
71451,True,8,6,3,5,8
71452,False,8,0,5,5,8
71453,True,8,6,3,5,8
71454,True,8,6,3,5,8
71455,False,8,0,5,5,8
71456,True,8,6,3,5,8
71457,True,8,6,3,5,8
71458,False,8,0,5,5,8
71459,True,8,6,3,5,8
71460,True,8,6,3,5,8
71461,True,8,6,3,5,8
71462,False,8,0,5,5,8
71463,True,8,6,3,5,8
71464,True,8,6,3,5,8
71465,False,8,0,5,5,8
71466,False,8,0,5,5,8
71467,False,8,0,5,5,8
71468,True,8,6,3,5,8
71469,True,8,6,3,5,8
71470,True,8,6,3,5,8
71471,False,8,0,5,5,8
71472,True,8,6,3,5,8
71473,False,8,0,5,5,8
71474,False,8,0,5,5,8
71475,False,8,0,5,5,8
71476,True,8,6,3,5,8
71477,True,8,6,3,5,8
71478,False,8,0,5,5,8
71479,False,8,0,5,5,8
71480,False,8,0,5,5,8
71481,True,8,6,3,5,8
71482,False,8,0,5,5,8
71483,False,8,0,5,5,8
71484,False,8,0,5,5,8
71485,False,8,0,5,5,8
71486,False,8,0,5,5,8
71487,True,8,6,3,5,8
71488,True,8,6,3,5,8
71489,False,8,0,5,5,8
71490,False,8,0,5,5,8
71491,True,8,6,3,5,8
71492,True,8,6,3,5,8
71493,True,8,6,3,5,8
71494,True,8,6,3,5,8
71495,False,8,0,5,5,8
71496,True,8,6,3,5,8
71497,False,8,0,5,5,8
71498,False,8,0,5,5,8
71499,False,8,0,5,5,8
71500,True,6,18,6,9,6
71501,True,6,20,4,9,6
71502,True,6,18,6,9,6
71503,True,6,20,4,9,6
71504,True,6,20,4,9,6
71505,True,6,20,4,9,6
71506,True,6,20,4,9,6
71507,True,6,20,4,9,6
71508,True,6,20,4,9,6
71509,True,6,18,6,9,6
71510,True,6,20,4,9,6
71511,True,6,20,4,9,6
71512,True,6,20,4,9,6
71513,True,6,20,4,9,6
71514,True,6,20,4,9,6
71515,True,6,18,6,9,6
71516,True,6,18,6,9,6
71517,True,6,18,6,9,6
71518,True,6,18,6,9,6
71519,True,6,18,6,9,6
71520,True,6,20,4,9,6
71521,True,6,18,6,9,6
71522,True,6,20,4,9,6
71523,True,6,20,4,9,6
71524,True,6,18,6,9,6
71525,True,6,18,6,9,6
71526,True,6,20,4,9,6
71527,True,6,18,6,9,6
71528,True,6,20,4,9,6
71529,True,6,20,4,9,6
71530,True,6,18,6,9,6
71531,True,6,18,6,9,6
71532,True,6,18,6,9,6
71533,True,6,20,4,9,6
71534,True,6,18,6,9,6
71535,True,6,18,6,9,6
71536,True,6,20,4,9,6
71537,True,6,20,4,9,6
71538,True,6,20,4,9,6
71539,True,6,18,6,9,6
71540,True,6,20,4,9,6
71541,True,6,18,6,9,6
71542,True,6,18,6,9,6
71543,True,6,20,4,9,6
71544,True,6,20,4,9,6
71545,True,6,20,4,9,6
71546,True,6,18,6,9,6
71547,True,6,18,6,9,6
71548,True,6,20,4,9,6
71549,True,6,20,4,9,6
71550,True,6,20,4,9,6
71551,True,6,18,6,9,6
71552,True,6,18,6,9,6
71553,True,6,20,4,9,6
71554,True,6,20,4,9,6
71555,True,6,18,6,9,6
71556,True,6,18,6,9,6
71557,True,6,18,6,9,6
71558,True,6,18,6,9,6
71559,True,6,18,6,9,6
71560,True,6,18,6,9,6
71561,True,6,18,6,9,6
71562,True,6,18,6,9,6
71563,True,6,18,6,9,6
71564,True,6,18,6,9,6
71565,True,6,20,4,9,6
71566,True,6,18,6,9,6
71567,True,6,20,4,9,6
71568,True,6,20,4,9,6
71569,True,6,20,4,9,6
71570,True,6,20,4,9,6
71571,True,6,20,4,9,6
71572,True,6,18,6,9,6
71573,True,6,18,6,9,6
71574,True,6,20,4,9,6
71575,True,6,20,4,9,6
71576,True,6,18,6,9,6
71577,True,6,18,6,9,6
71578,True,6,18,6,9,6
71579,True,6,18,6,9,6
71580,True,6,18,6,9,6
71581,True,6,20,4,9,6
71582,True,6,18,6,9,6
71583,True,6,20,4,9,6
71584,True,6,20,4,9,6
71585,True,6,20,4,9,6
71586,True,6,18,6,9,6
71587,True,6,20,4,9,6
71588,True,6,20,4,9,6
71589,True,6,18,6,9,6
71590,True,6,20,4,9,6
71591,True,6,20,4,9,6
71592,True,6,20,4,9,6
71593,True,6,18,6,9,6
71594,True,6,20,4,9,6
71595,True,6,20,4,9,6
71596,True,6,18,6,9,6
71597,True,6,18,6,9,6
71598,True,6,18,6,9,6
71599,True,6,18,6,9,6
71600,True,6,20,4,9,6
71601,True,6,20,4,9,6
71602,True,6,20,4,9,6
71603,True,6,18,6,9,6
71604,True,6,20,4,9,6
71605,True,6,20,4,9,6
71606,True,6,18,6,9,6
71607,True,6,18,6,9,6
71608,True,6,18,6,9,6
71609,True,6,18,6,9,6
71610,True,6,20,4,9,6
71611,True,6,20,4,9,6
71612,True,6,20,4,9,6
71613,True,6,20,4,9,6
71614,True,6,18,6,9,6
71615,True,6,20,4,9,6
71616,True,6,20,4,9,6
71617,True,6,18,6,9,6
71618,True,6,20,4,9,6
71619,True,6,20,4,9,6
71620,True,6,18,6,9,6
71621,True,6,18,6,9,6
71622,True,6,20,4,9,6
71623,True,6,18,6,9,6
71624,True,6,18,6,9,6
71625,True,6,20,4,9,6
71626,True,6,18,6,9,6
71627,True,6,18,6,9,6
71628,True,6,18,6,9,6
71629,True,6,20,4,9,6
71630,True,6,18,6,9,6
71631,True,6,18,6,9,6
71632,True,6,18,6,9,6
71633,True,6,20,4,9,6
71634,True,6,20,4,9,6
71635,True,6,20,4,9,6
71636,True,6,20,4,9,6
71637,True,6,18,6,9,6
71638,True,6,18,6,9,6
71639,True,6,20,4,9,6
71640,True,6,20,4,9,6
71641,True,6,20,4,9,6
71642,True,6,20,4,9,6
71643,True,6,18,6,9,6
71644,True,6,18,6,9,6
71645,True,6,20,4,9,6
71646,True,6,20,4,9,6
71647,True,6,20,4,9,6
71648,True,6,18,6,9,6
71649,True,6,18,6,9,6
71650,True,6,18,6,9,6
71651,True,6,20,4,9,6
71652,True,6,20,4,9,6
71653,True,6,20,4,9,6
71654,True,6,20,4,9,6
71655,True,6,18,6,9,6
71656,True,6,18,6,9,6
71657,True,6,20,4,9,6
71658,True,6,18,6,9,6
71659,True,6,18,6,9,6
71660,True,6,20,4,9,6
71661,True,6,18,6,9,6
71662,True,6,20,4,9,6
71663,True,6,20,4,9,6
71664,True,6,20,4,9,6
71665,True,6,20,4,9,6
71666,True,6,18,6,9,6
71667,True,6,20,4,9,6
71668,True,6,18,6,9,6
71669,True,6,18,6,9,6
71670,True,6,20,4,9,6
71671,True,6,18,6,9,6
71672,True,6,20,4,9,6
71673,True,6,18,6,9,6
71674,True,6,20,4,9,6
71675,True,6,18,6,9,6
71676,True,6,18,6,9,6
71677,True,6,20,4,9,6
71678,True,6,20,4,9,6
71679,True,6,18,6,9,6
71680,True,6,18,6,9,6
71681,True,6,20,4,9,6
71682,True,6,20,4,9,6
71683,True,6,20,4,9,6
71684,True,6,20,4,9,6
71685,True,6,20,4,9,6
71686,True,6,18,6,9,6
71687,True,6,20,4,9,6
71688,True,6,20,4,9,6
71689,True,6,20,4,9,6
71690,True,6,20,4,9,6
71691,True,6,18,6,9,6
71692,True,6,20,4,9,6
71693,True,6,20,4,9,6
71694,True,6,20,4,9,6
71695,True,6,18,6,9,6
71696,True,6,20,4,9,6
71697,True,6,20,4,9,6
71698,True,6,20,4,9,6
71699,True,6,18,6,9,6
71700,True,6,20,4,9,6
71701,True,6,20,4,9,6
71702,True,6,20,4,9,6
71703,True,6,18,6,9,6
71704,True,6,20,4,9,6
71705,True,6,18,6,9,6
71706,True,6,18,6,9,6
71707,True,6,18,6,9,6
71708,True,6,18,6,9,6
71709,True,6,18,6,9,6
71710,True,6,18,6,9,6
71711,True,6,18,6,9,6
71712,True,6,18,6,9,6
71713,True,6,18,6,9,6
71714,True,6,20,4,9,6
71715,True,6,20,4,9,6
71716,True,6,20,4,9,6
71717,True,6,18,6,9,6
71718,True,6,20,4,9,6
71719,True,6,20,4,9,6
71720,True,6,18,6,9,6
71721,True,6,20,4,9,6
71722,True,6,18,6,9,6
71723,True,6,18,6,9,6
71724,True,6,20,4,9,6
71725,True,6,20,4,9,6
71726,True,6,18,6,9,6
71727,True,6,18,6,9,6
71728,True,6,20,4,9,6
71729,True,6,20,4,9,6
71730,True,6,18,6,9,6
71731,True,6,20,4,9,6
71732,True,6,20,4,9,6
71733,True,6,20,4,9,6
71734,True,6,18,6,9,6
71735,True,6,18,6,9,6
71736,True,6,18,6,9,6
71737,True,6,20,4,9,6
71738,True,6,20,4,9,6
71739,True,6,20,4,9,6
71740,True,6,18,6,9,6
71741,True,6,20,4,9,6
71742,True,6,20,4,9,6
71743,True,6,20,4,9,6
71744,True,6,18,6,9,6
71745,True,6,20,4,9,6
71746,True,6,18,6,9,6
71747,True,6,18,6,9,6
71748,True,6,20,4,9,6
71749,True,6,18,6,9,6
71750,True,6,18,6,9,6
71751,True,6,18,6,9,6
71752,True,6,18,6,9,6
71753,True,6,18,6,9,6
71754,True,6,18,6,9,6
71755,True,6,20,4,9,6
71756,True,6,20,4,9,6
71757,True,6,20,4,9,6
71758,True,6,18,6,9,6
71759,True,6,20,4,9,6
71760,True,6,20,4,9,6
71761,True,6,20,4,9,6
71762,True,6,18,6,9,6
71763,True,6,20,4,9,6
71764,True,6,18,6,9,6
71765,True,6,20,4,9,6
71766,True,6,18,6,9,6
71767,True,6,20,4,9,6
71768,True,6,18,6,9,6
71769,True,6,20,4,9,6
71770,True,6,18,6,9,6
71771,True,6,18,6,9,6
71772,True,6,20,4,9,6
71773,True,6,18,6,9,6
71774,True,6,20,4,9,6
71775,True,6,20,4,9,6
71776,True,6,18,6,9,6
71777,True,6,18,6,9,6
71778,True,6,20,4,9,6
71779,True,6,20,4,9,6
71780,True,6,18,6,9,6
71781,True,6,18,6,9,6
71782,True,6,18,6,9,6
71783,True,6,18,6,9,6
71784,True,6,20,4,9,6
71785,True,6,18,6,9,6
71786,True,6,18,6,9,6
71787,True,6,20,4,9,6
71788,True,6,20,4,9,6
71789,True,6,20,4,9,6
71790,True,6,18,6,9,6
71791,True,6,20,4,9,6
71792,True,6,20,4,9,6
71793,True,6,18,6,9,6
71794,True,6,18,6,9,6
71795,True,6,20,4,9,6
71796,True,6,20,4,9,6
71797,True,6,20,4,9,6
71798,True,6,18,6,9,6
71799,True,6,18,6,9,6
71800,True,6,18,6,9,6
71801,True,6,18,6,9,6
71802,True,6,20,4,9,6
71803,True,6,18,6,9,6
71804,True,6,18,6,9,6
71805,True,6,20,4,9,6
71806,True,6,18,6,9,6
71807,True,6,18,6,9,6
71808,True,6,20,4,9,6
71809,True,6,20,4,9,6
71810,True,6,20,4,9,6
71811,True,6,20,4,9,6
71812,True,6,18,6,9,6
71813,True,6,18,6,9,6
71814,True,6,18,6,9,6
71815,True,6,20,4,9,6
71816,True,6,20,4,9,6
71817,True,6,18,6,9,6
71818,True,6,18,6,9,6
71819,True,6,18,6,9,6
71820,True,6,20,4,9,6
71821,True,6,20,4,9,6
71822,True,6,18,6,9,6
71823,True,6,20,4,9,6
71824,True,6,20,4,9,6
71825,True,6,20,4,9,6
71826,True,6,20,4,9,6
71827,True,6,18,6,9,6
71828,True,6,18,6,9,6
71829,True,6,18,6,9,6
71830,True,6,18,6,9,6
71831,True,6,20,4,9,6
71832,True,6,18,6,9,6
71833,True,6,18,6,9,6
71834,True,6,20,4,9,6
71835,True,6,20,4,9,6
71836,True,6,18,6,9,6
71837,True,6,18,6,9,6
71838,True,6,18,6,9,6
71839,True,6,20,4,9,6
71840,True,6,18,6,9,6
71841,True,6,20,4,9,6
71842,True,6,18,6,9,6
71843,True,6,20,4,9,6
71844,True,6,20,4,9,6
71845,True,6,20,4,9,6
71846,True,6,18,6,9,6
71847,True,6,20,4,9,6
71848,True,6,18,6,9,6
71849,True,6,20,4,9,6
71850,True,6,20,4,9,6
71851,True,6,18,6,9,6
71852,True,6,20,4,9,6
71853,True,6,20,4,9,6
71854,True,6,20,4,9,6
71855,True,6,20,4,9,6
71856,True,6,18,6,9,6
71857,True,6,18,6,9,6
71858,True,6,18,6,9,6
71859,True,6,20,4,9,6
71860,True,6,20,4,9,6
71861,True,6,18,6,9,6
71862,True,6,20,4,9,6
71863,True,6,20,4,9,6
71864,True,6,20,4,9,6
71865,True,6,20,4,9,6
71866,True,6,20,4,9,6
71867,True,6,18,6,9,6
71868,True,6,20,4,9,6
71869,True,6,18,6,9,6
71870,True,6,20,4,9,6
71871,True,6,18,6,9,6
71872,True,6,20,4,9,6
71873,True,6,18,6,9,6
71874,True,6,20,4,9,6
71875,True,6,20,4,9,6
71876,True,6,18,6,9,6
71877,True,6,20,4,9,6
71878,True,6,20,4,9,6
71879,True,6,20,4,9,6
71880,True,6,20,4,9,6
71881,True,6,20,4,9,6
71882,True,6,20,4,9,6
71883,True,6,18,6,9,6
71884,True,6,18,6,9,6
71885,True,6,20,4,9,6
71886,True,6,18,6,9,6
71887,True,6,18,6,9,6
71888,True,6,20,4,9,6
71889,True,6,20,4,9,6
71890,True,6,20,4,9,6
71891,True,6,18,6,9,6
71892,True,6,20,4,9,6
71893,True,6,20,4,9,6
71894,True,6,18,6,9,6
71895,True,6,20,4,9,6
71896,True,6,20,4,9,6
71897,True,6,20,4,9,6
71898,True,6,18,6,9,6
71899,True,6,18,6,9,6
71900,True,6,18,6,9,6
71901,True,6,18,6,9,6
71902,True,6,20,4,9,6
71903,True,6,20,4,9,6
71904,True,6,18,6,9,6
71905,True,6,20,4,9,6
71906,True,6,18,6,9,6
71907,True,6,18,6,9,6
71908,True,6,20,4,9,6
71909,True,6,20,4,9,6
71910,True,6,18,6,9,6
71911,True,6,20,4,9,6
