,G,p,post,pre,x,y,z
75283,False,0.89,19,19,19,1,0
75284,False,0.89,19,19,19,1,0
75285,False,0.89,19,19,19,1,0
75286,False,0.89,19,19,19,1,0
75287,False,0.89,19,19,19,1,0
75288,False,0.89,19,19,19,1,0
75289,False,0.89,19,19,19,1,0
75290,False,0.89,19,19,19,1,0
75291,False,0.89,19,19,19,1,0
75292,True,0.89,20,20,20,1,1
75293,False,0.89,19,19,19,1,0
75294,False,0.89,19,19,19,1,0
75295,True,0.89,20,20,20,1,1
75296,False,0.89,19,19,19,1,0
75297,False,0.89,19,19,19,1,0
75298,False,0.89,19,19,19,1,0
75299,False,0.89,19,19,19,1,0
75300,False,0.89,19,19,19,1,0
75301,True,0.89,20,20,20,1,1
75302,False,0.89,19,19,19,1,0
75303,False,0.89,19,19,19,1,0
75304,False,0.89,19,19,19,1,0
75305,False,0.89,19,19,19,1,0
75306,False,0.89,19,19,19,1,0
75307,False,0.89,19,19,19,1,0
75308,False,0.89,19,19,19,1,0
75309,False,0.89,19,19,19,1,0
75310,False,0.89,19,19,19,1,0
75311,False,0.89,19,19,19,1,0
75312,False,0.89,19,19,19,1,0
75313,False,0.89,19,19,19,1,0
75314,False,0.89,19,19,19,1,0
75315,False,0.89,19,19,19,1,0
75316,False,0.89,19,19,19,1,0
75317,False,0.89,19,19,19,1,0
75318,False,0.89,19,19,19,1,0
75319,False,0.89,19,19,19,1,0
75320,False,0.89,19,19,19,1,0
75321,True,0.89,20,20,20,1,1
75322,False,0.89,19,19,19,1,0
75323,True,0.89,20,20,20,1,1
75324,False,0.89,19,19,19,1,0
75325,False,0.89,19,19,19,1,0
75326,False,0.89,19,19,19,1,0
75327,True,0.89,20,20,20,1,1
75328,False,0.89,19,19,19,1,0
75329,False,0.89,19,19,19,1,0
75330,False,0.89,19,19,19,1,0
75331,False,0.89,19,19,19,1,0
75332,False,0.89,19,19,19,1,0
75333,False,0.89,19,19,19,1,0
75334,True,0.89,20,20,20,1,1
75335,False,0.89,19,19,19,1,0
75336,False,0.89,19,19,19,1,0
75337,False,0.89,19,19,19,1,0
75338,False,0.89,19,19,19,1,0
75339,False,0.89,19,19,19,1,0
75340,False,0.89,19,19,19,1,0
75341,False,0.89,19,19,19,1,0
75342,False,0.89,19,19,19,1,0
75343,False,0.89,19,19,19,1,0
75344,False,0.89,19,19,19,1,0
75345,True,0.89,20,20,20,1,1
75346,False,0.89,19,19,19,1,0
75347,False,0.89,19,19,19,1,0
75348,False,0.89,19,19,19,1,0
75349,True,0.89,20,20,20,1,1
75350,False,0.89,19,19,19,1,0
75351,False,0.89,19,19,19,1,0
75352,False,0.89,19,19,19,1,0
75353,False,0.89,19,19,19,1,0
75354,False,0.89,19,19,19,1,0
75355,False,0.89,19,19,19,1,0
75356,True,0.89,20,20,20,1,1
75357,False,0.89,19,19,19,1,0
75358,False,0.89,19,19,19,1,0
75359,False,0.89,19,19,19,1,0
75360,False,0.89,19,19,19,1,0
75361,False,0.89,19,19,19,1,0
75362,False,0.89,19,19,19,1,0
75363,False,0.89,19,19,19,1,0
75364,False,0.89,19,19,19,1,0
75365,False,0.89,19,19,19,1,0
75366,False,0.89,19,19,19,1,0
75367,True,0.89,20,20,20,1,1
75368,False,0.89,19,19,19,1,0
75369,False,0.89,19,19,19,1,0
75370,False,0.89,19,19,19,1,0
75371,False,0.89,19,19,19,1,0
75372,False,0.89,19,19,19,1,0
75373,False,0.89,19,19,19,1,0
75374,False,0.89,19,19,19,1,0
75375,False,0.89,19,19,19,1,0
75376,True,0.89,20,20,20,1,1
75377,False,0.89,19,19,19,1,0
75378,False,0.89,19,19,19,1,0
75379,False,0.89,19,19,19,1,0
75380,False,0.89,19,19,19,1,0
75381,False,0.89,19,19,19,1,0
75382,False,0.89,19,19,19,1,0
75383,False,0.89,19,19,19,1,0
75384,False,0.89,19,19,19,1,0
75385,False,0.89,19,19,19,1,0
75386,False,0.89,19,19,19,1,0
75387,False,0.89,19,19,19,1,0
75388,False,0.89,19,19,19,1,0
75389,False,0.89,19,19,19,1,0
75390,False,0.89,19,19,19,1,0
75391,True,0.89,20,20,20,1,1
75392,False,0.89,19,19,19,1,0
75393,False,0.89,19,19,19,1,0
75394,False,0.89,19,19,19,1,0
75395,False,0.89,19,19,19,1,0
75396,False,0.89,19,19,19,1,0
75397,True,0.89,20,20,20,1,1
75398,False,0.89,19,19,19,1,0
75399,True,0.89,20,20,20,1,1
75400,False,0.89,19,19,19,1,0
75401,False,0.89,19,19,19,1,0
75402,False,0.89,19,19,19,1,0
75403,False,0.89,19,19,19,1,0
75404,False,0.89,19,19,19,1,0
75405,False,0.89,19,19,19,1,0
75406,False,0.89,19,19,19,1,0
75407,False,0.89,19,19,19,1,0
75408,False,0.89,19,19,19,1,0
75409,False,0.89,19,19,19,1,0
75410,True,0.89,20,20,20,1,1
75411,False,0.89,19,19,19,1,0
75412,False,0.89,19,19,19,1,0
75413,True,0.89,20,20,20,1,1
75414,True,0.89,20,20,20,1,1
75415,True,0.89,20,20,20,1,1
75416,False,0.89,19,19,19,1,0
75417,False,0.89,19,19,19,1,0
75418,False,0.89,19,19,19,1,0
75419,False,0.89,19,19,19,1,0
75420,False,0.89,19,19,19,1,0
75421,False,0.89,19,19,19,1,0
75422,False,0.89,19,19,19,1,0
75423,False,0.89,19,19,19,1,0
75424,False,0.89,19,19,19,1,0
75425,False,0.89,19,19,19,1,0
75426,False,0.89,19,19,19,1,0
75427,False,0.89,19,19,19,1,0
75428,False,0.89,19,19,19,1,0
75429,False,0.89,19,19,19,1,0
75430,False,0.89,19,19,19,1,0
75431,False,0.89,19,19,19,1,0
75432,True,0.89,20,20,20,1,1
75433,False,0.89,19,19,19,1,0
75434,True,0.89,20,20,20,1,1
75435,False,0.89,19,19,19,1,0
75436,False,0.89,19,19,19,1,0
75437,False,0.89,19,19,19,1,0
75438,False,0.89,19,19,19,1,0
75439,False,0.89,19,19,19,1,0
75440,False,0.89,19,19,19,1,0
75441,False,0.89,19,19,19,1,0
75442,False,0.89,19,19,19,1,0
75443,False,0.89,19,19,19,1,0
75444,False,0.89,19,19,19,1,0
75445,False,0.89,19,19,19,1,0
75446,False,0.89,19,19,19,1,0
75447,False,0.89,19,19,19,1,0
75448,False,0.89,19,19,19,1,0
75449,False,0.89,19,19,19,1,0
75450,True,0.89,20,20,20,1,1
75451,False,0.89,19,19,19,1,0
75452,False,0.89,19,19,19,1,0
75453,False,0.89,19,19,19,1,0
75454,False,0.89,19,19,19,1,0
75455,True,0.89,20,20,20,1,1
75456,False,0.89,19,19,19,1,0
75457,False,0.89,19,19,19,1,0
75458,True,0.89,20,20,20,1,1
75459,False,0.89,19,19,19,1,0
75460,False,0.89,19,19,19,1,0
75461,False,0.89,19,19,19,1,0
75462,False,0.89,19,19,19,1,0
75463,False,0.89,19,19,19,1,0
75464,False,0.89,19,19,19,1,0
75465,False,0.89,19,19,19,1,0
75466,False,0.89,19,19,19,1,0
75467,False,0.89,19,19,19,1,0
75468,True,0.89,20,20,20,1,1
75469,False,0.89,19,19,19,1,0
75470,False,0.89,19,19,19,1,0
75471,True,0.89,20,20,20,1,1
75472,False,0.89,19,19,19,1,0
75473,False,0.89,19,19,19,1,0
75474,False,0.89,19,19,19,1,0
75475,False,0.89,19,19,19,1,0
75476,False,0.89,19,19,19,1,0
75477,False,0.89,19,19,19,1,0
75478,True,0.89,20,20,20,1,1
75479,False,0.89,19,19,19,1,0
75480,False,0.89,19,19,19,1,0
75481,False,0.89,19,19,19,1,0
75482,False,0.89,19,19,19,1,0
75483,False,0.89,19,19,19,1,0
75484,False,0.89,19,19,19,1,0
75485,False,0.89,19,19,19,1,0
75486,False,0.89,19,19,19,1,0
75487,False,0.89,19,19,19,1,0
75488,False,0.89,19,19,19,1,0
75489,False,0.89,19,19,19,1,0
75490,True,0.89,20,20,20,1,1
75491,False,0.89,19,19,19,1,0
75492,False,0.89,19,19,19,1,0
75493,False,0.89,19,19,19,1,0
75494,False,0.89,19,19,19,1,0
75495,False,0.89,19,19,19,1,0
75496,False,0.89,19,19,19,1,0
75497,False,0.89,19,19,19,1,0
75498,False,0.89,19,19,19,1,0
75499,True,0.89,20,20,20,1,1
75500,False,0.49,3,3,3,21,0
75501,False,0.49,3,3,3,21,0
75502,False,0.49,3,3,3,21,0
75503,True,0.49,24,24,24,21,1
75504,True,0.49,24,24,24,21,1
75505,True,0.49,24,24,24,21,1
75506,True,0.49,24,24,24,21,1
75507,True,0.49,24,24,24,21,1
75508,True,0.49,24,24,24,21,1
75509,True,0.49,24,24,24,21,1
75510,False,0.49,3,3,3,21,0
75511,True,0.49,24,24,24,21,1
75512,False,0.49,3,3,3,21,0
75513,False,0.49,3,3,3,21,0
75514,True,0.49,24,24,24,21,1
75515,True,0.49,24,24,24,21,1
75516,False,0.49,3,3,3,21,0
75517,True,0.49,24,24,24,21,1
75518,True,0.49,24,24,24,21,1
75519,True,0.49,24,24,24,21,1
75520,False,0.49,3,3,3,21,0
75521,True,0.49,24,24,24,21,1
75522,False,0.49,3,3,3,21,0
75523,False,0.49,3,3,3,21,0
75524,False,0.49,3,3,3,21,0
75525,False,0.49,3,3,3,21,0
75526,False,0.49,3,3,3,21,0
75527,False,0.49,3,3,3,21,0
75528,False,0.49,3,3,3,21,0
75529,False,0.49,3,3,3,21,0
75530,False,0.49,3,3,3,21,0
75531,True,0.49,24,24,24,21,1
75532,False,0.49,3,3,3,21,0
75533,False,0.49,3,3,3,21,0
75534,True,0.49,24,24,24,21,1
75535,False,0.49,3,3,3,21,0
75536,False,0.49,3,3,3,21,0
75537,False,0.49,3,3,3,21,0
75538,False,0.49,3,3,3,21,0
75539,False,0.49,3,3,3,21,0
75540,False,0.49,3,3,3,21,0
75541,False,0.49,3,3,3,21,0
75542,False,0.49,3,3,3,21,0
75543,True,0.49,24,24,24,21,1
75544,True,0.49,24,24,24,21,1
75545,True,0.49,24,24,24,21,1
75546,False,0.49,3,3,3,21,0
75547,False,0.49,3,3,3,21,0
75548,False,0.49,3,3,3,21,0
75549,False,0.49,3,3,3,21,0
75550,True,0.49,24,24,24,21,1
75551,True,0.49,24,24,24,21,1
75552,False,0.49,3,3,3,21,0
75553,True,0.49,24,24,24,21,1
75554,False,0.49,3,3,3,21,0
75555,False,0.49,3,3,3,21,0
75556,True,0.49,24,24,24,21,1
75557,True,0.49,24,24,24,21,1
75558,False,0.49,3,3,3,21,0
75559,False,0.49,3,3,3,21,0
75560,True,0.49,24,24,24,21,1
75561,False,0.49,3,3,3,21,0
75562,True,0.49,24,24,24,21,1
75563,False,0.49,3,3,3,21,0
75564,True,0.49,24,24,24,21,1
75565,True,0.49,24,24,24,21,1
75566,False,0.49,3,3,3,21,0
75567,True,0.49,24,24,24,21,1
75568,True,0.49,24,24,24,21,1
75569,True,0.49,24,24,24,21,1
75570,False,0.49,3,3,3,21,0
75571,False,0.49,3,3,3,21,0
75572,True,0.49,24,24,24,21,1
75573,True,0.49,24,24,24,21,1
75574,False,0.49,3,3,3,21,0
75575,False,0.49,3,3,3,21,0
75576,False,0.49,3,3,3,21,0
75577,True,0.49,24,24,24,21,1
75578,False,0.49,3,3,3,21,0
75579,False,0.49,3,3,3,21,0
75580,True,0.49,24,24,24,21,1
75581,False,0.49,3,3,3,21,0
75582,False,0.49,3,3,3,21,0
75583,False,0.49,3,3,3,21,0
75584,True,0.49,24,24,24,21,1
75585,True,0.49,24,24,24,21,1
75586,False,0.49,3,3,3,21,0
75587,True,0.49,24,24,24,21,1
75588,True,0.49,24,24,24,21,1
75589,False,0.49,3,3,3,21,0
75590,True,0.49,24,24,24,21,1
75591,True,0.49,24,24,24,21,1
75592,True,0.49,24,24,24,21,1
75593,True,0.49,24,24,24,21,1
75594,True,0.49,24,24,24,21,1
75595,False,0.49,3,3,3,21,0
75596,False,0.49,3,3,3,21,0
75597,True,0.49,24,24,24,21,1
75598,True,0.49,24,24,24,21,1
75599,True,0.49,24,24,24,21,1
75600,True,0.49,24,24,24,21,1
75601,False,0.49,3,3,3,21,0
75602,True,0.49,24,24,24,21,1
75603,True,0.49,24,24,24,21,1
75604,False,0.49,3,3,3,21,0
75605,True,0.49,24,24,24,21,1
75606,True,0.49,24,24,24,21,1
75607,True,0.49,24,24,24,21,1
75608,False,0.49,3,3,3,21,0
75609,True,0.49,24,24,24,21,1
75610,True,0.49,24,24,24,21,1
75611,False,0.49,3,3,3,21,0
75612,True,0.49,24,24,24,21,1
75613,False,0.49,3,3,3,21,0
75614,False,0.49,3,3,3,21,0
75615,True,0.49,24,24,24,21,1
75616,True,0.49,24,24,24,21,1
75617,True,0.49,24,24,24,21,1
75618,False,0.49,3,3,3,21,0
75619,False,0.49,3,3,3,21,0
75620,False,0.49,3,3,3,21,0
75621,False,0.49,3,3,3,21,0
75622,True,0.49,24,24,24,21,1
75623,False,0.49,3,3,3,21,0
75624,False,0.49,3,3,3,21,0
75625,True,0.49,24,24,24,21,1
75626,False,0.49,3,3,3,21,0
75627,False,0.49,3,3,3,21,0
75628,True,0.49,24,24,24,21,1
75629,False,0.49,3,3,3,21,0
75630,False,0.49,3,3,3,21,0
75631,True,0.49,24,24,24,21,1
75632,False,0.49,3,3,3,21,0
75633,True,0.49,24,24,24,21,1
75634,False,0.49,3,3,3,21,0
75635,False,0.49,3,3,3,21,0
75636,False,0.49,3,3,3,21,0
75637,False,0.49,3,3,3,21,0
75638,False,0.49,3,3,3,21,0
75639,True,0.49,24,24,24,21,1
75640,False,0.49,3,3,3,21,0
75641,False,0.49,3,3,3,21,0
75642,False,0.49,3,3,3,21,0
75643,True,0.49,24,24,24,21,1
75644,True,0.49,24,24,24,21,1
75645,True,0.49,24,24,24,21,1
75646,True,0.49,24,24,24,21,1
75647,True,0.49,24,24,24,21,1
75648,True,0.49,24,24,24,21,1
75649,False,0.49,3,3,3,21,0
75650,True,0.49,24,24,24,21,1
75651,True,0.49,24,24,24,21,1
75652,True,0.49,24,24,24,21,1
75653,False,0.49,3,3,3,21,0
75654,True,0.49,24,24,24,21,1
75655,True,0.49,24,24,24,21,1
75656,True,0.49,24,24,24,21,1
75657,True,0.49,24,24,24,21,1
75658,True,0.49,24,24,24,21,1
75659,False,0.49,3,3,3,21,0
75660,True,0.49,24,24,24,21,1
75661,False,0.49,3,3,3,21,0
75662,False,0.49,3,3,3,21,0
75663,False,0.49,3,3,3,21,0
75664,True,0.49,24,24,24,21,1
75665,True,0.49,24,24,24,21,1
75666,False,0.49,3,3,3,21,0
75667,False,0.49,3,3,3,21,0
75668,True,0.49,24,24,24,21,1
75669,False,0.49,3,3,3,21,0
75670,True,0.49,24,24,24,21,1
75671,True,0.49,24,24,24,21,1
75672,False,0.49,3,3,3,21,0
75673,True,0.49,24,24,24,21,1
75674,True,0.49,24,24,24,21,1
75675,False,0.49,3,3,3,21,0
75676,False,0.49,3,3,3,21,0
75677,True,0.49,24,24,24,21,1
75678,True,0.49,24,24,24,21,1
75679,True,0.49,24,24,24,21,1
75680,True,0.49,24,24,24,21,1
75681,False,0.49,3,3,3,21,0
75682,True,0.49,24,24,24,21,1
75683,True,0.49,24,24,24,21,1
75684,False,0.49,3,3,3,21,0
75685,True,0.49,24,24,24,21,1
75686,True,0.49,24,24,24,21,1
75687,False,0.49,3,3,3,21,0
75688,True,0.49,24,24,24,21,1
75689,True,0.49,24,24,24,21,1
75690,True,0.49,24,24,24,21,1
75691,False,0.49,3,3,3,21,0
75692,True,0.49,24,24,24,21,1
75693,True,0.49,24,24,24,21,1
75694,False,0.49,3,3,3,21,0
75695,False,0.49,3,3,3,21,0
75696,True,0.49,24,24,24,21,1
75697,True,0.49,24,24,24,21,1
75698,True,0.49,24,24,24,21,1
75699,True,0.49,24,24,24,21,1
75700,False,0.49,3,3,3,21,0
75701,True,0.49,24,24,24,21,1
75702,True,0.49,24,24,24,21,1
75703,True,0.49,24,24,24,21,1
75704,False,0.49,3,3,3,21,0
75705,True,0.49,24,24,24,21,1
75706,True,0.49,24,24,24,21,1
75707,True,0.49,24,24,24,21,1
75708,True,0.49,24,24,24,21,1
75709,False,0.49,3,3,3,21,0
75710,True,0.49,24,24,24,21,1
75711,True,0.49,24,24,24,21,1
75712,True,0.49,24,24,24,21,1
75713,False,0.49,3,3,3,21,0
75714,True,0.49,24,24,24,21,1
75715,False,0.49,3,3,3,21,0
75716,False,0.49,3,3,3,21,0
75717,False,0.49,3,3,3,21,0
75718,False,0.49,3,3,3,21,0
75719,True,0.49,24,24,24,21,1
75720,True,0.49,24,24,24,21,1
75721,False,0.49,3,3,3,21,0
75722,False,0.49,3,3,3,21,0
75723,True,0.49,24,24,24,21,1
75724,True,0.49,24,24,24,21,1
75725,True,0.49,24,24,24,21,1
75726,True,0.49,24,24,24,21,1
75727,False,0.49,3,3,3,21,0
75728,True,0.49,24,24,24,21,1
75729,True,0.49,24,24,24,21,1
75730,True,0.49,24,24,24,21,1
75731,True,0.49,24,24,24,21,1
75732,False,0.49,3,3,3,21,0
75733,True,0.49,24,24,24,21,1
75734,True,0.49,24,24,24,21,1
75735,False,0.49,3,3,3,21,0
75736,False,0.49,3,3,3,21,0
75737,True,0.49,24,24,24,21,1
75738,False,0.49,3,3,3,21,0
75739,True,0.49,24,24,24,21,1
75740,False,0.49,3,3,3,21,0
75741,True,0.49,24,24,24,21,1
75742,True,0.49,24,24,24,21,1
75743,True,0.49,24,24,24,21,1
75744,True,0.49,24,24,24,21,1
75745,False,0.49,3,3,3,21,0
75746,True,0.49,24,24,24,21,1
75747,True,0.49,24,24,24,21,1
75748,True,0.49,24,24,24,21,1
75749,False,0.49,3,3,3,21,0
75750,False,0.49,3,3,3,21,0
75751,True,0.49,24,24,24,21,1
75752,False,0.49,3,3,3,21,0
75753,True,0.49,24,24,24,21,1
75754,False,0.49,3,3,3,21,0
75755,False,0.49,3,3,3,21,0
75756,False,0.49,3,3,3,21,0
75757,True,0.49,24,24,24,21,1
75758,True,0.49,24,24,24,21,1
75759,True,0.49,24,24,24,21,1
75760,False,0.49,3,3,3,21,0
75761,False,0.49,3,3,3,21,0
75762,True,0.49,24,24,24,21,1
75763,False,0.49,3,3,3,21,0
75764,False,0.49,3,3,3,21,0
75765,True,0.49,24,24,24,21,1
75766,True,0.49,24,24,24,21,1
75767,True,0.49,24,24,24,21,1
75768,False,0.49,3,3,3,21,0
75769,True,0.49,24,24,24,21,1
75770,False,0.49,3,3,3,21,0
75771,True,0.49,24,24,24,21,1
75772,True,0.49,24,24,24,21,1
75773,True,0.49,24,24,24,21,1
75774,False,0.49,3,3,3,21,0
75775,False,0.49,3,3,3,21,0
75776,True,0.49,24,24,24,21,1
75777,False,0.49,3,3,3,21,0
75778,False,0.49,3,3,3,21,0
75779,True,0.49,24,24,24,21,1
75780,False,0.49,3,3,3,21,0
75781,True,0.49,24,24,24,21,1
75782,True,0.49,24,24,24,21,1
75783,True,0.49,24,24,24,21,1
75784,False,0.49,3,3,3,21,0
75785,True,0.49,24,24,24,21,1
75786,False,0.49,3,3,3,21,0
75787,True,0.49,24,24,24,21,1
75788,True,0.49,24,24,24,21,1
75789,False,0.49,3,3,3,21,0
75790,True,0.49,24,24,24,21,1
75791,True,0.49,24,24,24,21,1
75792,True,0.49,24,24,24,21,1
75793,True,0.49,24,24,24,21,1
75794,False,0.49,3,3,3,21,0
75795,True,0.49,24,24,24,21,1
75796,False,0.49,3,3,3,21,0
75797,False,0.49,3,3,3,21,0
75798,True,0.49,24,24,24,21,1
75799,True,0.49,24,24,24,21,1
75800,True,0.49,24,24,24,21,1
75801,True,0.49,24,24,24,21,1
75802,True,0.49,24,24,24,21,1
75803,True,0.49,24,24,24,21,1
75804,True,0.49,24,24,24,21,1
75805,True,0.49,24,24,24,21,1
75806,False,0.49,3,3,3,21,0
75807,True,0.49,24,24,24,21,1
75808,True,0.49,24,24,24,21,1
75809,False,0.49,3,3,3,21,0
75810,True,0.49,24,24,24,21,1
75811,False,0.49,3,3,3,21,0
75812,False,0.49,3,3,3,21,0
75813,False,0.49,3,3,3,21,0
75814,False,0.49,3,3,3,21,0
75815,True,0.49,24,24,24,21,1
75816,False,0.49,3,3,3,21,0
75817,True,0.49,24,24,24,21,1
75818,False,0.49,3,3,3,21,0
75819,True,0.49,24,24,24,21,1
75820,True,0.49,24,24,24,21,1
75821,False,0.49,3,3,3,21,0
75822,True,0.49,24,24,24,21,1
75823,True,0.49,24,24,24,21,1
75824,False,0.49,3,3,3,21,0
75825,False,0.49,3,3,3,21,0
75826,True,0.49,24,24,24,21,1
75827,False,0.49,3,3,3,21,0
75828,True,0.49,24,24,24,21,1
75829,True,0.49,24,24,24,21,1
75830,False,0.49,3,3,3,21,0
75831,True,0.49,24,24,24,21,1
75832,False,0.49,3,3,3,21,0
75833,False,0.49,3,3,3,21,0
75834,False,0.49,3,3,3,21,0
75835,False,0.49,3,3,3,21,0
75836,False,0.49,3,3,3,21,0
75837,True,0.49,24,24,24,21,1
75838,False,0.49,3,3,3,21,0
75839,True,0.49,24,24,24,21,1
75840,False,0.49,3,3,3,21,0
75841,True,0.49,24,24,24,21,1
75842,True,0.49,24,24,24,21,1
75843,True,0.49,24,24,24,21,1
75844,True,0.49,24,24,24,21,1
75845,False,0.49,3,3,3,21,0
75846,False,0.49,3,3,3,21,0
75847,False,0.49,3,3,3,21,0
75848,False,0.49,3,3,3,21,0
75849,False,0.49,3,3,3,21,0
75850,False,0.49,3,3,3,21,0
75851,False,0.49,3,3,3,21,0
75852,False,0.49,3,3,3,21,0
75853,False,0.49,3,3,3,21,0
75854,True,0.49,24,24,24,21,1
75855,True,0.49,24,24,24,21,1
75856,True,0.49,24,24,24,21,1
75857,True,0.49,24,24,24,21,1
75858,True,0.49,24,24,24,21,1
75859,True,0.49,24,24,24,21,1
75860,False,0.49,3,3,3,21,0
75861,False,0.49,3,3,3,21,0
75862,True,0.49,24,24,24,21,1
75863,True,0.49,24,24,24,21,1
75864,True,0.49,24,24,24,21,1
75865,True,0.49,24,24,24,21,1
75866,True,0.49,24,24,24,21,1
75867,True,0.49,24,24,24,21,1
75868,False,0.49,3,3,3,21,0
75869,False,0.49,3,3,3,21,0
75870,False,0.49,3,3,3,21,0
75871,True,0.49,24,24,24,21,1
75872,True,0.49,24,24,24,21,1
75873,True,0.49,24,24,24,21,1
75874,False,0.49,3,3,3,21,0
75875,True,0.49,24,24,24,21,1
75876,True,0.49,24,24,24,21,1
75877,False,0.49,3,3,3,21,0
75878,True,0.49,24,24,24,21,1
75879,True,0.49,24,24,24,21,1
75880,True,0.49,24,24,24,21,1
75881,False,0.49,3,3,3,21,0
75882,False,0.49,3,3,3,21,0
75883,True,0.49,24,24,24,21,1
75884,True,0.49,24,24,24,21,1
75885,False,0.49,3,3,3,21,0
75886,False,0.49,3,3,3,21,0
75887,False,0.49,3,3,3,21,0
75888,False,0.49,3,3,3,21,0
75889,True,0.49,24,24,24,21,1
75890,False,0.49,3,3,3,21,0
75891,True,0.49,24,24,24,21,1
75892,False,0.49,3,3,3,21,0
75893,True,0.49,24,24,24,21,1
75894,False,0.49,3,3,3,21,0
75895,False,0.49,3,3,3,21,0
75896,False,0.49,3,3,3,21,0
75897,True,0.49,24,24,24,21,1
75898,True,0.49,24,24,24,21,1
75899,False,0.49,3,3,3,21,0
75900,True,0.49,24,24,24,21,1
75901,True,0.49,24,24,24,21,1
75902,False,0.49,3,3,3,21,0
75903,False,0.49,3,3,3,21,0
75904,True,0.49,24,24,24,21,1
75905,True,0.49,24,24,24,21,1
75906,True,0.49,24,24,24,21,1
75907,True,0.49,24,24,24,21,1
75908,True,0.49,24,24,24,21,1
75909,False,0.49,3,3,3,21,0
75910,True,0.49,24,24,24,21,1
75911,True,0.49,24,24,24,21,1
75912,True,0.49,24,24,24,21,1
75913,False,0.49,3,3,3,21,0
75914,False,0.49,3,3,3,21,0
75915,False,0.49,3,3,3,21,0
75916,True,0.49,24,24,24,21,1
75917,True,0.49,24,24,24,21,1
75918,True,0.49,24,24,24,21,1
75919,True,0.49,24,24,24,21,1
75920,True,0.49,24,24,24,21,1
75921,True,0.49,24,24,24,21,1
75922,False,0.49,3,3,3,21,0
75923,False,0.49,3,3,3,21,0
75924,False,0.49,3,3,3,21,0
75925,False,0.49,3,3,3,21,0
75926,True,0.49,24,24,24,21,1
75927,False,0.49,3,3,3,21,0
75928,True,0.49,24,24,24,21,1
75929,False,0.49,3,3,3,21,0
75930,True,0.49,24,24,24,21,1
75931,True,0.49,24,24,24,21,1
75932,True,0.49,24,24,24,21,1
75933,True,0.49,24,24,24,21,1
75934,True,0.49,24,24,24,21,1
75935,True,0.49,24,24,24,21,1
75936,False,0.49,3,3,3,21,0
75937,True,0.49,24,24,24,21,1
75938,False,0.49,3,3,3,21,0
75939,True,0.49,24,24,24,21,1
75940,True,0.49,24,24,24,21,1
75941,False,0.49,3,3,3,21,0
75942,True,0.49,24,24,24,21,1
75943,False,0.49,3,3,3,21,0
75944,False,0.49,3,3,3,21,0
75945,False,0.49,3,3,3,21,0
75946,True,0.49,24,24,24,21,1
75947,True,0.49,24,24,24,21,1
75948,True,0.49,24,24,24,21,1
75949,False,0.49,3,3,3,21,0
75950,False,0.49,3,3,3,21,0
75951,True,0.49,24,24,24,21,1
75952,False,0.49,3,3,3,21,0
75953,False,0.49,3,3,3,21,0
75954,False,0.49,3,3,3,21,0
75955,False,0.49,3,3,3,21,0
75956,False,0.49,3,3,3,21,0
75957,False,0.49,3,3,3,21,0
75958,True,0.49,24,24,24,21,1
75959,True,0.49,24,24,24,21,1
75960,True,0.49,24,24,24,21,1
75961,False,0.49,3,3,3,21,0
75962,True,0.49,24,24,24,21,1
75963,False,0.49,3,3,3,21,0
75964,True,0.49,24,24,24,21,1
75965,True,0.49,24,24,24,21,1
75966,False,0.49,3,3,3,21,0
75967,False,0.49,3,3,3,21,0
75968,True,0.49,24,24,24,21,1
75969,True,0.49,24,24,24,21,1
75970,False,0.49,3,3,3,21,0
75971,False,0.49,3,3,3,21,0
75972,False,0.49,3,3,3,21,0
75973,False,0.49,3,3,3,21,0
75974,False,0.49,3,3,3,21,0
75975,False,0.49,3,3,3,21,0
75976,True,0.49,24,24,24,21,1
75977,False,0.49,3,3,3,21,0
75978,False,0.49,3,3,3,21,0
75979,True,0.49,24,24,24,21,1
75980,True,0.49,24,24,24,21,1
75981,True,0.49,24,24,24,21,1
75982,False,0.49,3,3,3,21,0
75983,False,0.49,3,3,3,21,0
75984,True,0.49,24,24,24,21,1
75985,False,0.49,3,3,3,21,0
75986,False,0.49,3,3,3,21,0
75987,True,0.49,24,24,24,21,1
75988,True,0.49,24,24,24,21,1
75989,False,0.49,3,3,3,21,0
75990,False,0.49,3,3,3,21,0
75991,False,0.49,3,3,3,21,0
75992,True,0.49,24,24,24,21,1
75993,False,0.49,3,3,3,21,0
75994,False,0.49,3,3,3,21,0
75995,False,0.49,3,3,3,21,0
75996,True,0.49,24,24,24,21,1
75997,False,0.49,3,3,3,21,0
75998,False,0.49,3,3,3,21,0
75999,False,0.49,3,3,3,21,0
76000,False,0.75,15,15,15,17,0
76001,False,0.75,15,15,15,17,0
76002,False,0.75,15,15,15,17,0
76003,True,0.75,32,32,32,17,1
76004,False,0.75,15,15,15,17,0
76005,False,0.75,15,15,15,17,0
76006,True,0.75,32,32,32,17,1
76007,False,0.75,15,15,15,17,0
76008,False,0.75,15,15,15,17,0
76009,False,0.75,15,15,15,17,0
76010,False,0.75,15,15,15,17,0
76011,False,0.75,15,15,15,17,0
76012,True,0.75,32,32,32,17,1
76013,True,0.75,32,32,32,17,1
76014,True,0.75,32,32,32,17,1
76015,False,0.75,15,15,15,17,0
76016,False,0.75,15,15,15,17,0
76017,False,0.75,15,15,15,17,0
76018,False,0.75,15,15,15,17,0
