,G,flip,p1,post,pre,z
53281,True,0,0.26,9,9.74,9
53282,True,0,0.26,9,9.74,9
53283,True,0,0.26,9,9.74,9
53284,True,0,0.26,9,9.74,9
53285,False,1,0.26,8,8.0,8
53286,True,0,0.26,9,9.74,9
53287,False,1,0.26,8,8.0,8
53288,True,0,0.26,9,9.74,9
53289,False,1,0.26,8,8.0,8
53290,True,0,0.26,9,9.74,9
53291,True,0,0.26,9,9.74,9
53292,True,0,0.26,9,9.74,9
53293,False,1,0.26,8,8.0,8
53294,True,0,0.26,9,9.74,9
53295,False,1,0.26,8,8.0,8
53296,False,1,0.26,8,8.0,8
53297,False,1,0.26,8,8.0,8
53298,True,0,0.26,9,9.74,9
53299,False,1,0.26,8,8.0,8
53300,True,0,0.26,9,9.74,9
53301,False,1,0.26,8,8.0,8
53302,True,0,0.26,9,9.74,9
53303,True,0,0.26,9,9.74,9
53304,True,0,0.26,9,9.74,9
53305,True,0,0.26,9,9.74,9
53306,True,0,0.26,9,9.74,9
53307,True,0,0.26,9,9.74,9
53308,True,0,0.26,9,9.74,9
53309,True,0,0.26,9,9.74,9
53310,False,1,0.26,8,8.0,8
53311,True,0,0.26,9,9.74,9
53312,True,0,0.26,9,9.74,9
53313,True,0,0.26,9,9.74,9
53314,True,0,0.26,9,9.74,9
53315,True,0,0.26,9,9.74,9
53316,True,0,0.26,9,9.74,9
53317,True,0,0.26,9,9.74,9
53318,True,0,0.26,9,9.74,9
53319,True,0,0.26,9,9.74,9
53320,True,0,0.26,9,9.74,9
53321,True,0,0.26,9,9.74,9
53322,False,1,0.26,8,8.0,8
53323,True,0,0.26,9,9.74,9
53324,False,1,0.26,8,8.0,8
53325,True,0,0.26,9,9.74,9
53326,False,1,0.26,8,8.0,8
53327,True,0,0.26,9,9.74,9
53328,True,0,0.26,9,9.74,9
53329,False,1,0.26,8,8.0,8
53330,True,0,0.26,9,9.74,9
53331,True,0,0.26,9,9.74,9
53332,True,0,0.26,9,9.74,9
53333,True,0,0.26,9,9.74,9
53334,True,0,0.26,9,9.74,9
53335,True,0,0.26,9,9.74,9
53336,False,1,0.26,8,8.0,8
53337,True,0,0.26,9,9.74,9
53338,True,0,0.26,9,9.74,9
53339,True,0,0.26,9,9.74,9
53340,False,1,0.26,8,8.0,8
53341,False,1,0.26,8,8.0,8
53342,True,0,0.26,9,9.74,9
53343,True,0,0.26,9,9.74,9
53344,True,0,0.26,9,9.74,9
53345,False,1,0.26,8,8.0,8
53346,False,1,0.26,8,8.0,8
53347,True,0,0.26,9,9.74,9
53348,True,0,0.26,9,9.74,9
53349,False,1,0.26,8,8.0,8
53350,True,0,0.26,9,9.74,9
53351,True,0,0.26,9,9.74,9
53352,False,1,0.26,8,8.0,8
53353,True,0,0.26,9,9.74,9
53354,False,1,0.26,8,8.0,8
53355,True,0,0.26,9,9.74,9
53356,True,0,0.26,9,9.74,9
53357,False,1,0.26,8,8.0,8
53358,False,1,0.26,8,8.0,8
53359,True,0,0.26,9,9.74,9
53360,True,0,0.26,9,9.74,9
53361,True,0,0.26,9,9.74,9
53362,True,0,0.26,9,9.74,9
53363,True,0,0.26,9,9.74,9
53364,True,0,0.26,9,9.74,9
53365,False,1,0.26,8,8.0,8
53366,True,0,0.26,9,9.74,9
53367,True,0,0.26,9,9.74,9
53368,True,0,0.26,9,9.74,9
53369,True,0,0.26,9,9.74,9
53370,True,0,0.26,9,9.74,9
53371,True,0,0.26,9,9.74,9
53372,False,1,0.26,8,8.0,8
53373,False,1,0.26,8,8.0,8
53374,True,0,0.26,9,9.74,9
53375,False,1,0.26,8,8.0,8
53376,True,0,0.26,9,9.74,9
53377,True,0,0.26,9,9.74,9
53378,False,1,0.26,8,8.0,8
53379,False,1,0.26,8,8.0,8
53380,True,0,0.26,9,9.74,9
53381,True,0,0.26,9,9.74,9
53382,True,0,0.26,9,9.74,9
53383,True,0,0.26,9,9.74,9
53384,False,1,0.26,8,8.0,8
53385,True,0,0.26,9,9.74,9
53386,True,0,0.26,9,9.74,9
53387,True,0,0.26,9,9.74,9
53388,False,1,0.26,8,8.0,8
53389,False,1,0.26,8,8.0,8
53390,True,0,0.26,9,9.74,9
53391,True,0,0.26,9,9.74,9
53392,True,0,0.26,9,9.74,9
53393,True,0,0.26,9,9.74,9
53394,False,1,0.26,8,8.0,8
53395,True,0,0.26,9,9.74,9
53396,True,0,0.26,9,9.74,9
53397,True,0,0.26,9,9.74,9
53398,True,0,0.26,9,9.74,9
53399,True,0,0.26,9,9.74,9
53400,True,0,0.26,9,9.74,9
53401,True,0,0.26,9,9.74,9
53402,False,1,0.26,8,8.0,8
53403,False,1,0.26,8,8.0,8
53404,True,0,0.26,9,9.74,9
53405,True,0,0.26,9,9.74,9
53406,True,0,0.26,9,9.74,9
53407,True,0,0.26,9,9.74,9
53408,True,0,0.26,9,9.74,9
53409,True,0,0.26,9,9.74,9
53410,True,0,0.26,9,9.74,9
53411,True,0,0.26,9,9.74,9
53412,True,0,0.26,9,9.74,9
53413,True,0,0.26,9,9.74,9
53414,True,0,0.26,9,9.74,9
53415,True,0,0.26,9,9.74,9
53416,True,0,0.26,9,9.74,9
53417,False,1,0.26,8,8.0,8
53418,False,1,0.26,8,8.0,8
53419,True,0,0.26,9,9.74,9
53420,True,0,0.26,9,9.74,9
53421,True,0,0.26,9,9.74,9
53422,True,0,0.26,9,9.74,9
53423,False,1,0.26,8,8.0,8
53424,True,0,0.26,9,9.74,9
53425,True,0,0.26,9,9.74,9
53426,True,0,0.26,9,9.74,9
53427,True,0,0.26,9,9.74,9
53428,True,0,0.26,9,9.74,9
53429,True,0,0.26,9,9.74,9
53430,False,1,0.26,8,8.0,8
53431,True,0,0.26,9,9.74,9
53432,True,0,0.26,9,9.74,9
53433,True,0,0.26,9,9.74,9
53434,True,0,0.26,9,9.74,9
53435,True,0,0.26,9,9.74,9
53436,False,1,0.26,8,8.0,8
53437,True,0,0.26,9,9.74,9
53438,True,0,0.26,9,9.74,9
53439,True,0,0.26,9,9.74,9
53440,True,0,0.26,9,9.74,9
53441,True,0,0.26,9,9.74,9
53442,True,0,0.26,9,9.74,9
53443,True,0,0.26,9,9.74,9
53444,True,0,0.26,9,9.74,9
53445,False,1,0.26,8,8.0,8
53446,False,1,0.26,8,8.0,8
53447,True,0,0.26,9,9.74,9
53448,True,0,0.26,9,9.74,9
53449,False,1,0.26,8,8.0,8
53450,True,0,0.26,9,9.74,9
53451,False,1,0.26,8,8.0,8
53452,True,0,0.26,9,9.74,9
53453,True,0,0.26,9,9.74,9
53454,True,0,0.26,9,9.74,9
53455,True,0,0.26,9,9.74,9
53456,True,0,0.26,9,9.74,9
53457,True,0,0.26,9,9.74,9
53458,True,0,0.26,9,9.74,9
53459,True,0,0.26,9,9.74,9
53460,True,0,0.26,9,9.74,9
53461,True,0,0.26,9,9.74,9
53462,True,0,0.26,9,9.74,9
53463,True,0,0.26,9,9.74,9
53464,True,0,0.26,9,9.74,9
53465,False,1,0.26,8,8.0,8
53466,True,0,0.26,9,9.74,9
53467,True,0,0.26,9,9.74,9
53468,True,0,0.26,9,9.74,9
53469,True,0,0.26,9,9.74,9
53470,True,0,0.26,9,9.74,9
53471,True,0,0.26,9,9.74,9
53472,False,1,0.26,8,8.0,8
53473,False,1,0.26,8,8.0,8
53474,True,0,0.26,9,9.74,9
53475,False,1,0.26,8,8.0,8
53476,False,1,0.26,8,8.0,8
53477,True,0,0.26,9,9.74,9
53478,True,0,0.26,9,9.74,9
53479,True,0,0.26,9,9.74,9
53480,True,0,0.26,9,9.74,9
53481,False,1,0.26,8,8.0,8
53482,True,0,0.26,9,9.74,9
53483,True,0,0.26,9,9.74,9
53484,True,0,0.26,9,9.74,9
53485,False,1,0.26,8,8.0,8
53486,True,0,0.26,9,9.74,9
53487,False,1,0.26,8,8.0,8
53488,True,0,0.26,9,9.74,9
53489,False,1,0.26,8,8.0,8
53490,True,0,0.26,9,9.74,9
53491,True,0,0.26,9,9.74,9
53492,True,0,0.26,9,9.74,9
53493,True,0,0.26,9,9.74,9
53494,True,0,0.26,9,9.74,9
53495,True,0,0.26,9,9.74,9
53496,True,0,0.26,9,9.74,9
53497,True,0,0.26,9,9.74,9
53498,True,0,0.26,9,9.74,9
53499,True,0,0.26,9,9.74,9
53500,False,1,0.26,16,16.0,16
53501,True,0,0.26,17,17.74,17
53502,False,1,0.26,16,16.0,16
53503,True,0,0.26,17,17.74,17
53504,False,1,0.26,16,16.0,16
53505,True,0,0.26,17,17.74,17
53506,True,0,0.26,17,17.74,17
53507,True,0,0.26,17,17.74,17
53508,False,1,0.26,16,16.0,16
53509,True,0,0.26,17,17.74,17
53510,True,0,0.26,17,17.74,17
53511,False,1,0.26,16,16.0,16
53512,True,0,0.26,17,17.74,17
53513,False,1,0.26,16,16.0,16
53514,True,0,0.26,17,17.74,17
53515,True,0,0.26,17,17.74,17
53516,True,0,0.26,17,17.74,17
53517,True,0,0.26,17,17.74,17
53518,False,1,0.26,16,16.0,16
53519,True,0,0.26,17,17.74,17
53520,True,0,0.26,17,17.74,17
53521,True,0,0.26,17,17.74,17
53522,True,0,0.26,17,17.74,17
53523,True,0,0.26,17,17.74,17
53524,False,1,0.26,16,16.0,16
53525,True,0,0.26,17,17.74,17
53526,True,0,0.26,17,17.74,17
53527,True,0,0.26,17,17.74,17
53528,True,0,0.26,17,17.74,17
53529,True,0,0.26,17,17.74,17
53530,True,0,0.26,17,17.74,17
53531,False,1,0.26,16,16.0,16
53532,True,0,0.26,17,17.74,17
53533,True,0,0.26,17,17.74,17
53534,True,0,0.26,17,17.74,17
53535,True,0,0.26,17,17.74,17
53536,False,1,0.26,16,16.0,16
53537,True,0,0.26,17,17.74,17
53538,True,0,0.26,17,17.74,17
53539,False,1,0.26,16,16.0,16
53540,True,0,0.26,17,17.74,17
53541,True,0,0.26,17,17.74,17
53542,False,1,0.26,16,16.0,16
53543,False,1,0.26,16,16.0,16
53544,False,1,0.26,16,16.0,16
53545,True,0,0.26,17,17.74,17
53546,True,0,0.26,17,17.74,17
53547,True,0,0.26,17,17.74,17
53548,False,1,0.26,16,16.0,16
53549,False,1,0.26,16,16.0,16
53550,True,0,0.26,17,17.74,17
53551,True,0,0.26,17,17.74,17
53552,True,0,0.26,17,17.74,17
53553,False,1,0.26,16,16.0,16
53554,False,1,0.26,16,16.0,16
53555,False,1,0.26,16,16.0,16
53556,False,1,0.26,16,16.0,16
53557,False,1,0.26,16,16.0,16
53558,True,0,0.26,17,17.74,17
53559,False,1,0.26,16,16.0,16
53560,True,0,0.26,17,17.74,17
53561,True,0,0.26,17,17.74,17
53562,True,0,0.26,17,17.74,17
53563,True,0,0.26,17,17.74,17
53564,True,0,0.26,17,17.74,17
53565,True,0,0.26,17,17.74,17
53566,True,0,0.26,17,17.74,17
53567,True,0,0.26,17,17.74,17
53568,True,0,0.26,17,17.74,17
53569,True,0,0.26,17,17.74,17
53570,True,0,0.26,17,17.74,17
53571,True,0,0.26,17,17.74,17
53572,True,0,0.26,17,17.74,17
53573,False,1,0.26,16,16.0,16
53574,False,1,0.26,16,16.0,16
53575,True,0,0.26,17,17.74,17
53576,True,0,0.26,17,17.74,17
53577,True,0,0.26,17,17.74,17
53578,True,0,0.26,17,17.74,17
53579,True,0,0.26,17,17.74,17
53580,True,0,0.26,17,17.74,17
53581,True,0,0.26,17,17.74,17
53582,True,0,0.26,17,17.74,17
53583,True,0,0.26,17,17.74,17
53584,True,0,0.26,17,17.74,17
53585,True,0,0.26,17,17.74,17
53586,True,0,0.26,17,17.74,17
53587,False,1,0.26,16,16.0,16
53588,False,1,0.26,16,16.0,16
53589,True,0,0.26,17,17.74,17
53590,False,1,0.26,16,16.0,16
53591,False,1,0.26,16,16.0,16
53592,True,0,0.26,17,17.74,17
53593,True,0,0.26,17,17.74,17
53594,True,0,0.26,17,17.74,17
53595,True,0,0.26,17,17.74,17
53596,True,0,0.26,17,17.74,17
53597,True,0,0.26,17,17.74,17
53598,True,0,0.26,17,17.74,17
53599,True,0,0.26,17,17.74,17
53600,False,1,0.26,16,16.0,16
53601,True,0,0.26,17,17.74,17
53602,False,1,0.26,16,16.0,16
53603,True,0,0.26,17,17.74,17
53604,True,0,0.26,17,17.74,17
53605,True,0,0.26,17,17.74,17
53606,True,0,0.26,17,17.74,17
53607,True,0,0.26,17,17.74,17
53608,True,0,0.26,17,17.74,17
53609,True,0,0.26,17,17.74,17
53610,True,0,0.26,17,17.74,17
53611,True,0,0.26,17,17.74,17
53612,False,1,0.26,16,16.0,16
53613,True,0,0.26,17,17.74,17
53614,True,0,0.26,17,17.74,17
53615,False,1,0.26,16,16.0,16
53616,True,0,0.26,17,17.74,17
53617,True,0,0.26,17,17.74,17
53618,False,1,0.26,16,16.0,16
53619,True,0,0.26,17,17.74,17
53620,False,1,0.26,16,16.0,16
53621,True,0,0.26,17,17.74,17
53622,True,0,0.26,17,17.74,17
53623,True,0,0.26,17,17.74,17
53624,True,0,0.26,17,17.74,17
53625,True,0,0.26,17,17.74,17
53626,True,0,0.26,17,17.74,17
53627,True,0,0.26,17,17.74,17
53628,False,1,0.26,16,16.0,16
53629,True,0,0.26,17,17.74,17
53630,True,0,0.26,17,17.74,17
53631,True,0,0.26,17,17.74,17
53632,True,0,0.26,17,17.74,17
53633,False,1,0.26,16,16.0,16
53634,True,0,0.26,17,17.74,17
53635,True,0,0.26,17,17.74,17
53636,False,1,0.26,16,16.0,16
53637,True,0,0.26,17,17.74,17
53638,True,0,0.26,17,17.74,17
53639,False,1,0.26,16,16.0,16
53640,True,0,0.26,17,17.74,17
53641,True,0,0.26,17,17.74,17
53642,True,0,0.26,17,17.74,17
53643,False,1,0.26,16,16.0,16
53644,True,0,0.26,17,17.74,17
53645,True,0,0.26,17,17.74,17
53646,True,0,0.26,17,17.74,17
53647,False,1,0.26,16,16.0,16
53648,False,1,0.26,16,16.0,16
53649,False,1,0.26,16,16.0,16
53650,True,0,0.26,17,17.74,17
53651,True,0,0.26,17,17.74,17
53652,False,1,0.26,16,16.0,16
53653,True,0,0.26,17,17.74,17
53654,True,0,0.26,17,17.74,17
53655,True,0,0.26,17,17.74,17
53656,True,0,0.26,17,17.74,17
53657,True,0,0.26,17,17.74,17
53658,False,1,0.26,16,16.0,16
53659,True,0,0.26,17,17.74,17
53660,True,0,0.26,17,17.74,17
53661,True,0,0.26,17,17.74,17
53662,True,0,0.26,17,17.74,17
53663,True,0,0.26,17,17.74,17
53664,True,0,0.26,17,17.74,17
53665,True,0,0.26,17,17.74,17
53666,True,0,0.26,17,17.74,17
53667,True,0,0.26,17,17.74,17
53668,True,0,0.26,17,17.74,17
53669,True,0,0.26,17,17.74,17
53670,True,0,0.26,17,17.74,17
53671,True,0,0.26,17,17.74,17
53672,True,0,0.26,17,17.74,17
53673,False,1,0.26,16,16.0,16
53674,True,0,0.26,17,17.74,17
53675,True,0,0.26,17,17.74,17
53676,False,1,0.26,16,16.0,16
53677,True,0,0.26,17,17.74,17
53678,True,0,0.26,17,17.74,17
53679,True,0,0.26,17,17.74,17
53680,False,1,0.26,16,16.0,16
53681,False,1,0.26,16,16.0,16
53682,True,0,0.26,17,17.74,17
53683,True,0,0.26,17,17.74,17
53684,False,1,0.26,16,16.0,16
53685,True,0,0.26,17,17.74,17
53686,False,1,0.26,16,16.0,16
53687,True,0,0.26,17,17.74,17
53688,True,0,0.26,17,17.74,17
53689,False,1,0.26,16,16.0,16
53690,True,0,0.26,17,17.74,17
53691,True,0,0.26,17,17.74,17
53692,True,0,0.26,17,17.74,17
53693,False,1,0.26,16,16.0,16
53694,True,0,0.26,17,17.74,17
53695,False,1,0.26,16,16.0,16
53696,True,0,0.26,17,17.74,17
53697,True,0,0.26,17,17.74,17
53698,True,0,0.26,17,17.74,17
53699,True,0,0.26,17,17.74,17
53700,False,1,0.26,16,16.0,16
53701,True,0,0.26,17,17.74,17
53702,False,1,0.26,16,16.0,16
53703,True,0,0.26,17,17.74,17
53704,False,1,0.26,16,16.0,16
53705,True,0,0.26,17,17.74,17
53706,True,0,0.26,17,17.74,17
53707,False,1,0.26,16,16.0,16
53708,True,0,0.26,17,17.74,17
53709,True,0,0.26,17,17.74,17
53710,True,0,0.26,17,17.74,17
53711,True,0,0.26,17,17.74,17
53712,False,1,0.26,16,16.0,16
53713,True,0,0.26,17,17.74,17
53714,True,0,0.26,17,17.74,17
53715,True,0,0.26,17,17.74,17
53716,False,1,0.26,16,16.0,16
53717,True,0,0.26,17,17.74,17
53718,True,0,0.26,17,17.74,17
53719,True,0,0.26,17,17.74,17
53720,True,0,0.26,17,17.74,17
53721,True,0,0.26,17,17.74,17
53722,True,0,0.26,17,17.74,17
53723,True,0,0.26,17,17.74,17
53724,True,0,0.26,17,17.74,17
53725,True,0,0.26,17,17.74,17
53726,True,0,0.26,17,17.74,17
53727,True,0,0.26,17,17.74,17
53728,True,0,0.26,17,17.74,17
53729,False,1,0.26,16,16.0,16
53730,False,1,0.26,16,16.0,16
53731,True,0,0.26,17,17.74,17
53732,True,0,0.26,17,17.74,17
53733,True,0,0.26,17,17.74,17
53734,True,0,0.26,17,17.74,17
53735,True,0,0.26,17,17.74,17
53736,True,0,0.26,17,17.74,17
53737,True,0,0.26,17,17.74,17
53738,True,0,0.26,17,17.74,17
53739,False,1,0.26,16,16.0,16
53740,True,0,0.26,17,17.74,17
53741,True,0,0.26,17,17.74,17
53742,True,0,0.26,17,17.74,17
53743,True,0,0.26,17,17.74,17
53744,True,0,0.26,17,17.74,17
53745,True,0,0.26,17,17.74,17
53746,True,0,0.26,17,17.74,17
53747,True,0,0.26,17,17.74,17
53748,True,0,0.26,17,17.74,17
53749,False,1,0.26,16,16.0,16
53750,True,0,0.26,17,17.74,17
53751,True,0,0.26,17,17.74,17
53752,True,0,0.26,17,17.74,17
53753,True,0,0.26,17,17.74,17
53754,False,1,0.26,16,16.0,16
53755,True,0,0.26,17,17.74,17
53756,True,0,0.26,17,17.74,17
53757,False,1,0.26,16,16.0,16
53758,True,0,0.26,17,17.74,17
53759,True,0,0.26,17,17.74,17
53760,True,0,0.26,17,17.74,17
53761,True,0,0.26,17,17.74,17
53762,False,1,0.26,16,16.0,16
53763,True,0,0.26,17,17.74,17
53764,True,0,0.26,17,17.74,17
53765,True,0,0.26,17,17.74,17
53766,True,0,0.26,17,17.74,17
53767,True,0,0.26,17,17.74,17
53768,False,1,0.26,16,16.0,16
53769,False,1,0.26,16,16.0,16
53770,True,0,0.26,17,17.74,17
53771,True,0,0.26,17,17.74,17
53772,True,0,0.26,17,17.74,17
53773,True,0,0.26,17,17.74,17
53774,True,0,0.26,17,17.74,17
53775,True,0,0.26,17,17.74,17
53776,True,0,0.26,17,17.74,17
53777,False,1,0.26,16,16.0,16
53778,True,0,0.26,17,17.74,17
53779,True,0,0.26,17,17.74,17
53780,True,0,0.26,17,17.74,17
53781,False,1,0.26,16,16.0,16
53782,True,0,0.26,17,17.74,17
53783,True,0,0.26,17,17.74,17
53784,True,0,0.26,17,17.74,17
53785,True,0,0.26,17,17.74,17
53786,False,1,0.26,16,16.0,16
53787,True,0,0.26,17,17.74,17
53788,False,1,0.26,16,16.0,16
53789,False,1,0.26,16,16.0,16
53790,True,0,0.26,17,17.74,17
53791,True,0,0.26,17,17.74,17
53792,True,0,0.26,17,17.74,17
53793,True,0,0.26,17,17.74,17
53794,True,0,0.26,17,17.74,17
53795,True,0,0.26,17,17.74,17
53796,False,1,0.26,16,16.0,16
53797,True,0,0.26,17,17.74,17
53798,True,0,0.26,17,17.74,17
53799,True,0,0.26,17,17.74,17
53800,True,0,0.26,17,17.74,17
53801,True,0,0.26,17,17.74,17
53802,True,0,0.26,17,17.74,17
53803,True,0,0.26,17,17.74,17
53804,True,0,0.26,17,17.74,17
53805,False,1,0.26,16,16.0,16
53806,True,0,0.26,17,17.74,17
53807,False,1,0.26,16,16.0,16
53808,True,0,0.26,17,17.74,17
53809,False,1,0.26,16,16.0,16
53810,False,1,0.26,16,16.0,16
53811,True,0,0.26,17,17.74,17
53812,False,1,0.26,16,16.0,16
53813,True,0,0.26,17,17.74,17
53814,False,1,0.26,16,16.0,16
53815,False,1,0.26,16,16.0,16
53816,True,0,0.26,17,17.74,17
53817,True,0,0.26,17,17.74,17
53818,True,0,0.26,17,17.74,17
53819,True,0,0.26,17,17.74,17
53820,True,0,0.26,17,17.74,17
53821,True,0,0.26,17,17.74,17
53822,True,0,0.26,17,17.74,17
53823,False,1,0.26,16,16.0,16
53824,True,0,0.26,17,17.74,17
53825,True,0,0.26,17,17.74,17
53826,True,0,0.26,17,17.74,17
53827,False,1,0.26,16,16.0,16
53828,True,0,0.26,17,17.74,17
53829,True,0,0.26,17,17.74,17
53830,True,0,0.26,17,17.74,17
53831,False,1,0.26,16,16.0,16
53832,True,0,0.26,17,17.74,17
53833,True,0,0.26,17,17.74,17
53834,True,0,0.26,17,17.74,17
53835,False,1,0.26,16,16.0,16
53836,True,0,0.26,17,17.74,17
53837,False,1,0.26,16,16.0,16
53838,True,0,0.26,17,17.74,17
53839,True,0,0.26,17,17.74,17
53840,True,0,0.26,17,17.74,17
53841,False,1,0.26,16,16.0,16
53842,True,0,0.26,17,17.74,17
53843,True,0,0.26,17,17.74,17
53844,False,1,0.26,16,16.0,16
53845,True,0,0.26,17,17.74,17
53846,True,0,0.26,17,17.74,17
53847,False,1,0.26,16,16.0,16
53848,True,0,0.26,17,17.74,17
53849,True,0,0.26,17,17.74,17
53850,True,0,0.26,17,17.74,17
53851,True,0,0.26,17,17.74,17
53852,False,1,0.26,16,16.0,16
53853,False,1,0.26,16,16.0,16
53854,True,0,0.26,17,17.74,17
53855,True,0,0.26,17,17.74,17
53856,False,1,0.26,16,16.0,16
53857,True,0,0.26,17,17.74,17
53858,True,0,0.26,17,17.74,17
53859,True,0,0.26,17,17.74,17
53860,True,0,0.26,17,17.74,17
53861,True,0,0.26,17,17.74,17
53862,False,1,0.26,16,16.0,16
53863,True,0,0.26,17,17.74,17
53864,True,0,0.26,17,17.74,17
53865,True,0,0.26,17,17.74,17
53866,True,0,0.26,17,17.74,17
53867,False,1,0.26,16,16.0,16
53868,True,0,0.26,17,17.74,17
53869,True,0,0.26,17,17.74,17
53870,True,0,0.26,17,17.74,17
53871,True,0,0.26,17,17.74,17
53872,True,0,0.26,17,17.74,17
53873,True,0,0.26,17,17.74,17
53874,True,0,0.26,17,17.74,17
53875,False,1,0.26,16,16.0,16
53876,True,0,0.26,17,17.74,17
53877,True,0,0.26,17,17.74,17
53878,True,0,0.26,17,17.74,17
53879,False,1,0.26,16,16.0,16
53880,False,1,0.26,16,16.0,16
53881,True,0,0.26,17,17.74,17
53882,True,0,0.26,17,17.74,17
53883,True,0,0.26,17,17.74,17
53884,True,0,0.26,17,17.74,17
53885,True,0,0.26,17,17.74,17
53886,True,0,0.26,17,17.74,17
53887,True,0,0.26,17,17.74,17
53888,False,1,0.26,16,16.0,16
53889,True,0,0.26,17,17.74,17
53890,True,0,0.26,17,17.74,17
53891,True,0,0.26,17,17.74,17
53892,True,0,0.26,17,17.74,17
53893,False,1,0.26,16,16.0,16
53894,True,0,0.26,17,17.74,17
53895,False,1,0.26,16,16.0,16
53896,True,0,0.26,17,17.74,17
53897,True,0,0.26,17,17.74,17
53898,True,0,0.26,17,17.74,17
53899,False,1,0.26,16,16.0,16
53900,True,0,0.26,17,17.74,17
53901,True,0,0.26,17,17.74,17
53902,True,0,0.26,17,17.74,17
53903,True,0,0.26,17,17.74,17
53904,False,1,0.26,16,16.0,16
53905,True,0,0.26,17,17.74,17
53906,True,0,0.26,17,17.74,17
53907,False,1,0.26,16,16.0,16
53908,True,0,0.26,17,17.74,17
53909,False,1,0.26,16,16.0,16
53910,True,0,0.26,17,17.74,17
53911,False,1,0.26,16,16.0,16
53912,False,1,0.26,16,16.0,16
53913,False,1,0.26,16,16.0,16
53914,True,0,0.26,17,17.74,17
53915,False,1,0.26,16,16.0,16
53916,True,0,0.26,17,17.74,17
53917,True,0,0.26,17,17.74,17
53918,True,0,0.26,17,17.74,17
53919,True,0,0.26,17,17.74,17
53920,True,0,0.26,17,17.74,17
53921,True,0,0.26,17,17.74,17
53922,True,0,0.26,17,17.74,17
53923,True,0,0.26,17,17.74,17
53924,True,0,0.26,17,17.74,17
53925,False,1,0.26,16,16.0,16
53926,True,0,0.26,17,17.74,17
53927,False,1,0.26,16,16.0,16
53928,True,0,0.26,17,17.74,17
53929,True,0,0.26,17,17.74,17
53930,True,0,0.26,17,17.74,17
53931,True,0,0.26,17,17.74,17
53932,True,0,0.26,17,17.74,17
53933,True,0,0.26,17,17.74,17
53934,True,0,0.26,17,17.74,17
53935,True,0,0.26,17,17.74,17
53936,True,0,0.26,17,17.74,17
53937,True,0,0.26,17,17.74,17
53938,True,0,0.26,17,17.74,17
53939,True,0,0.26,17,17.74,17
53940,True,0,0.26,17,17.74,17
53941,True,0,0.26,17,17.74,17
53942,True,0,0.26,17,17.74,17
53943,True,0,0.26,17,17.74,17
53944,True,0,0.26,17,17.74,17
53945,False,1,0.26,16,16.0,16
53946,False,1,0.26,16,16.0,16
53947,True,0,0.26,17,17.74,17
53948,True,0,0.26,17,17.74,17
53949,True,0,0.26,17,17.74,17
53950,True,0,0.26,17,17.74,17
53951,True,0,0.26,17,17.74,17
53952,False,1,0.26,16,16.0,16
53953,True,0,0.26,17,17.74,17
53954,True,0,0.26,17,17.74,17
53955,True,0,0.26,17,17.74,17
53956,True,0,0.26,17,17.74,17
53957,True,0,0.26,17,17.74,17
53958,False,1,0.26,16,16.0,16
53959,False,1,0.26,16,16.0,16
53960,True,0,0.26,17,17.74,17
53961,False,1,0.26,16,16.0,16
53962,True,0,0.26,17,17.74,17
53963,False,1,0.26,16,16.0,16
53964,True,0,0.26,17,17.74,17
53965,True,0,0.26,17,17.74,17
53966,True,0,0.26,17,17.74,17
53967,True,0,0.26,17,17.74,17
53968,False,1,0.26,16,16.0,16
53969,True,0,0.26,17,17.74,17
53970,True,0,0.26,17,17.74,17
53971,False,1,0.26,16,16.0,16
53972,True,0,0.26,17,17.74,17
53973,True,0,0.26,17,17.74,17
53974,True,0,0.26,17,17.74,17
53975,False,1,0.26,16,16.0,16
53976,True,0,0.26,17,17.74,17
53977,True,0,0.26,17,17.74,17
53978,True,0,0.26,17,17.74,17
53979,True,0,0.26,17,17.74,17
53980,False,1,0.26,16,16.0,16
53981,True,0,0.26,17,17.74,17
53982,True,0,0.26,17,17.74,17
53983,True,0,0.26,17,17.74,17
53984,False,1,0.26,16,16.0,16
53985,True,0,0.26,17,17.74,17
53986,True,0,0.26,17,17.74,17
53987,True,0,0.26,17,17.74,17
53988,True,0,0.26,17,17.74,17
53989,True,0,0.26,17,17.74,17
53990,False,1,0.26,16,16.0,16
53991,True,0,0.26,17,17.74,17
53992,True,0,0.26,17,17.74,17
53993,True,0,0.26,17,17.74,17
53994,True,0,0.26,17,17.74,17
53995,False,1,0.26,16,16.0,16
53996,True,0,0.26,17,17.74,17
53997,False,1,0.26,16,16.0,16
53998,True,0,0.26,17,17.74,17
53999,True,0,0.26,17,17.74,17
54000,True,0,0.24,18,18.76,18
54001,True,0,0.24,18,18.76,18
54002,True,0,0.24,18,18.76,18
54003,False,1,0.24,17,17.0,17
54004,False,1,0.24,17,17.0,17
54005,True,0,0.24,18,18.76,18
54006,False,1,0.24,17,17.0,17
54007,True,0,0.24,18,18.76,18
54008,True,0,0.24,18,18.76,18
54009,True,0,0.24,18,18.76,18
54010,True,0,0.24,18,18.76,18
54011,False,1,0.24,17,17.0,17
54012,True,0,0.24,18,18.76,18
54013,True,0,0.24,18,18.76,18
54014,True,0,0.24,18,18.76,18
54015,False,1,0.24,17,17.0,17
54016,False,1,0.24,17,17.0,17
